 PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
   69.6  18345  -57.7  -85.9      2   0.00    330    7.4  461.3  461.3  461.3
   69.5  18357  -57.8  -85.9      2   0.00    329    7.4  461.3  461.3  461.3
   69.4  18367  -57.9  -85.9      2   0.00    329    7.4  461.3  461.3  461.3
   69.3  18375  -58.0  -85.9      2   0.00    329    7.4  461.3  461.3  461.3
   69.2  18386  -58.1  -86.0      2   0.00    328    7.5  461.3  461.3  461.3
   69.1  18397  -58.2  -86.0      2   0.00    328    7.5  461.2  461.3  461.2
   68.9  18407  -58.3  -86.0      2   0.00    328    7.6  461.5  461.5  461.5
   68.8  18416  -58.3  -86.0      2   0.00    327    7.7  461.5  461.6  461.5
   68.7  18429  -58.4  -86.0      2   0.00    327    7.8  461.6  461.6  461.6
   68.6  18436  -58.5  -86.1      2   0.00    326    7.9  461.6  461.6  461.6
   68.5  18448  -58.5  -86.1      2   0.00    325    8.0  461.6  461.6  461.6
   68.4  18456  -58.6  -86.1      2   0.00    325    8.1  461.6  461.6  461.6
   68.3  18468  -58.7  -86.2      2   0.00    324    8.2  461.7  461.7  461.7
   68.2  18477  -58.7  -86.2      2   0.00    322    8.3  461.8  461.8  461.8
   68.0  18490  -58.8  -86.3      2   0.00    321    8.4  462.0  462.1  462.0
   67.9  18498  -58.9  -86.4      2   0.00    320    8.6  462.1  462.1  462.1
   67.8  18511  -59.0  -86.5      2   0.00    318    8.7  462.1  462.1  462.1
   67.7  18520  -59.0  -86.6      2   0.00    317    8.8  462.1  462.1  462.1
   67.6  18533  -59.1  -86.7      2   0.00    316    8.9  462.3  462.3  462.3
   67.5  18543  -59.0  -86.7      2   0.00    314    9.0  462.6  462.6  462.6
   67.4  18553  -58.9  -86.8      2   0.00    313    9.0  462.9  462.9  462.9
   67.2  18562  -58.9  -86.8      2   0.00    312    9.1  463.5  463.5  463.5
   67.1  18575  -58.6  -86.7      2   0.00    312    9.1  464.3  464.3  464.3
   67.0  18583  -58.1  -86.4      2   0.00    311    9.0  465.6  465.6  465.6
   66.9  18594  -57.9  -86.4      1   0.00    310    8.9  466.2  466.2  466.2
   66.8  18604  -57.8  -86.4      1   0.00    310    8.8  466.6  466.6  466.6
   66.7  18616  -57.6  -86.3      1   0.00    309    8.7  467.2  467.2  467.2
   66.6  18626  -57.4  -86.2      1   0.00    309    8.5  467.7  467.8  467.7
   66.5  18634  -57.5  -86.3      1   0.00    308    8.3  467.9  467.9  467.9
   66.4  18647  -57.6  -86.4      1   0.00    308    8.2  467.9  467.9  467.9
   66.3  18655  -57.6  -86.4      1   0.00    308    8.0  467.9  468.0  467.9
   66.1  18668  -57.7  -86.4      1   0.00    307    7.9  468.2  468.3  468.2
   66.0  18679  -57.7  -86.4      1   0.00    307    7.8  468.3  468.3  468.3
   65.9  18688  -57.8  -86.5      1   0.00    307    7.7  468.4  468.4  468.4
   65.8  18699  -57.9  -86.5      1   0.00    307    7.6  468.5  468.5  468.5
   65.7  18708  -57.9  -86.5      1   0.00    307    7.6  468.6  468.6  468.6
   65.6  18720  -57.9  -86.4      1   0.00    307    7.6  468.8  468.8  468.8
   65.5  18731  -57.8  -86.3      1   0.00    308    7.7  469.2  469.2  469.2
   65.4  18740  -57.7  -86.3      1   0.00    308    7.7  469.5  469.5  469.5
   65.3  18751  -57.7  -86.3      1   0.00    308    7.8  469.7  469.7  469.7
   65.2  18761  -57.7  -86.2      2   0.00    309    7.9  470.1  470.2  470.1
   65.1  18769  -57.6  -86.1      2   0.00    309    8.0  470.5  470.5  470.5
   65.0  18780  -57.6  -86.1      2   0.00    309    8.0  470.7  470.7  470.7
   64.9  18791  -57.6  -86.1      2   0.00    309    8.1  470.8  470.8  470.8
   64.7  18803  -57.7  -86.2      2   0.00    309    8.1  471.1  471.1  471.1
   64.6  18814  -57.7  -86.2      2   0.00    309    8.1  471.2  471.2  471.2
   64.5  18822  -57.8  -86.2      2   0.00    309    8.1  471.2  471.3  471.3
   64.4  18833  -57.9  -86.3      2   0.00    308    8.1  471.3  471.4  471.3
   64.3  18843  -57.9  -86.3      2   0.00    307    8.1  471.4  471.4  471.4
   64.2  18854  -58.0  -86.4      2   0.00    306    8.0  471.5  471.5  471.5
   64.1  18864  -58.0  -86.4      2   0.00    305    7.9  471.6  471.7  471.6
   64.0  18877  -58.0  -86.3      2   0.00    304    7.9  472.0  472.0  472.0
   63.9  18887  -57.9  -86.3      2   0.00    303    7.7  472.3  472.4  472.3
   63.8  18897  -57.9  -86.3      2   0.00    302    7.6  472.5  472.5  472.5
   63.7  18909  -57.9  -86.3      2   0.00    301    7.5  472.7  472.7  472.7
   63.5  18920  -57.8  -86.2      2   0.00    300    7.3  473.3  473.3  473.3
   63.4  18930  -57.7  -86.2      2   0.00    299    7.2  473.7  473.8  473.7
   63.3  18943  -57.7  -86.2      2   0.00    298    7.0  473.9  473.9  473.9
   63.2  18954  -57.7  -86.2      2   0.00    297    6.8  474.2  474.2  474.2
   63.1  18961  -57.8  -86.2      2   0.00    296    6.6  474.3  474.4  474.3
   63.0  18973  -57.8  -86.2      2   0.00    295    6.4  474.4  474.4  474.4
   62.9  18982  -57.9  -86.3      2   0.00    294    6.3  474.5  474.6  474.5
   62.8  18994  -57.9  -86.3      2   0.00    294    6.1  474.7  474.7  474.7
   62.7  19003  -58.0  -86.3      2   0.00    293    6.0  474.7  474.7  474.7
   62.6  19016  -58.0  -86.4      2   0.00    292    5.8  474.8  474.8  474.8
   62.5  19026  -58.0  -86.4      2   0.00    291    5.7  475.0  475.1  475.0
   62.4  19035  -57.9  -86.3      2   0.00    290    5.6  475.4  475.4  475.4
   62.3  19045  -58.0  -86.3      2   0.00    289    5.6  475.5  475.5  475.5
   62.2  19055  -58.1  -86.4      2   0.00    288    5.5  475.6  475.6  475.6
   62.1  19069  -58.1  -86.4      2   0.00    287    5.5  475.7  475.8  475.7
   62.0  19077  -58.1  -86.4      2   0.00    287    5.5  475.9  476.0  475.9
   61.9  19090  -58.1  -86.4      2   0.00    286    5.4  476.1  476.2  476.1
   61.8  19100  -58.1  -86.4      2   0.00    285    5.4  476.4  476.4  476.4
   61.7  19111  -58.1  -86.3      2   0.00    285    5.4  476.7  476.7  476.7
   61.6  19119  -58.0  -86.3      2   0.00    284    5.4  477.0  477.0  477.0
   61.5  19131  -58.1  -86.3      2   0.00    283    5.4  477.1  477.1  477.1
   61.4  19141  -58.2  -86.4      2   0.00    282    5.4  477.1  477.2  477.1
   61.2  19152  -58.2  -86.4      2   0.00    282    5.4  477.4  477.4  477.4
   61.1  19163  -58.3  -86.4      2   0.00    281    5.4  477.5  477.6  477.5
   61.0  19174  -58.3  -86.4      2   0.00    280    5.4  477.7  477.7  477.7
   60.9  19186  -58.3  -86.4      2   0.00    279    5.4  477.9  477.9  477.9
   60.8  19193  -58.3  -86.4      2   0.00    279    5.4  478.1  478.1  478.1
   60.7  19205  -58.3  -86.4      2   0.00    278    5.4  478.3  478.3  478.3
   60.6  19217  -58.4  -86.4      2   0.00    277    5.4  478.4  478.5  478.4
   60.5  19229  -58.4  -86.4      2   0.00    277    5.5  478.6  478.6  478.6
   60.4  19238  -58.4  -86.4      2   0.00    277    5.5  478.8  478.8  478.8
   60.3  19249  -58.4  -86.4      2   0.00    276    5.6  479.0  479.0  479.0
   60.2  19260  -58.5  -86.4      2   0.00    276    5.6  479.1  479.1  479.1
   60.1  19269  -58.6  -86.4      2   0.00    276    5.7  479.2  479.2  479.2
   60.0  19278  -58.7  -86.4      2   0.00    277    5.8  479.2  479.2  479.2
   59.9  19294  -58.7  -86.4      2   0.00    277    5.9  479.3  479.3  479.3
   59.8  19301  -58.8  -86.5      2   0.00    277    6.1  479.4  479.4  479.4
   59.7  19313  -58.8  -86.5      2   0.00    278    6.2  479.5  479.5  479.5
   59.6  19323  -58.8  -86.5      2   0.00    278    6.3  479.7  479.7  479.7
   59.5  19334  -58.9  -86.5      2   0.00    279    6.4  479.8  479.8  479.8
   59.4  19347  -59.0  -86.5      2   0.00    280    6.6  479.9  479.9  479.9
   59.3  19356  -59.0  -86.5      2   0.00    280    6.7  479.9  480.0  479.9
   59.2  19368  -59.1  -86.6      2   0.00    280    6.8  480.0  480.0  480.0
   59.1  19378  -59.2  -86.6      2   0.00    281    6.8  480.1  480.1  480.1
   59.0  19386  -59.2  -86.6      2   0.00    281    6.9  480.3  480.3  480.3
   58.9  19397  -59.2  -86.7      2   0.00    281    7.0  480.4  480.4  480.4
   58.8  19410  -59.3  -86.7      2   0.00    281    7.0  480.5  480.5  480.5
   58.7  19417  -59.4  -86.8      2   0.00    281    7.0  480.6  480.6  480.6
   58.6  19426  -59.4  -86.8      2   0.00    282    7.0  480.7  480.7  480.7
   58.5  19439  -59.4  -86.8      2   0.00    282    7.0  480.9  480.9  480.9
   58.4  19448  -59.4  -86.8      2   0.00    282    7.0  481.2  481.2  481.2
   58.3  19460  -59.3  -86.8      2   0.00    282    7.0  481.7  481.7  481.7
   58.2  19471  -59.2  -86.8      2   0.00    282    7.0  482.0  482.1  482.0
   58.1  19482  -59.2  -86.8      2   0.00    283    6.9  482.4  482.4  482.4
   58.0  19491  -59.3  -86.8      2   0.00    283    6.9  482.5  482.5  482.5
   57.9  19503  -59.3  -86.9      2   0.00    284    6.9  482.6  482.6  482.6
   57.8  19515  -59.4  -87.0      2   0.00    284    6.8  482.7  482.7  482.7
   57.7  19524  -59.4  -87.0      2   0.00    285    6.8  483.0  483.0  483.0
   57.6  19537  -59.3  -87.0      2   0.00    286    6.8  483.3  483.3  483.3
   57.5  19547  -59.1  -86.9      2   0.00    286    6.8  484.0  484.0  484.0
   57.4  19561  -59.1  -86.8      2   0.00    287    6.7  484.4  484.4  484.4
   57.3  19569  -59.1  -86.9      2   0.00    287    6.7  484.6  484.6  484.6
   57.2  19576  -59.2  -87.0      2   0.00    287    6.7  484.6  484.7  484.6
   57.1  19588  -59.2  -87.0      2   0.00    287    6.6  484.8  484.8  484.8
   57.0  19601  -59.2  -87.1      2   0.00    286    6.6  484.9  485.0  484.9
   56.9  19610  -59.2  -87.1      2   0.00    286    6.6  485.2  485.2  485.2
   56.8  19618  -59.2  -87.1      2   0.00    285    6.5  485.6  485.6  485.6
   56.8  19629  -59.1  -87.2      2   0.00    284    6.5  485.6  485.7  485.6
   56.7  19641  -59.0  -87.1      2   0.00    283    6.4  486.1  486.2  486.1
   56.6  19647  -58.8  -87.0      1   0.00    281    6.4  486.9  486.9  486.9
   56.5  19660  -58.6  -86.9      1   0.00    280    6.3  487.6  487.6  487.6
   56.4  19672  -58.5  -86.9      1   0.00    278    6.3  488.0  488.0  488.0
   56.3  19681  -58.4  -86.9      1   0.00    277    6.2  488.5  488.6  488.5
   56.2  19695  -58.3  -86.9      1   0.00    275    6.2  489.0  489.0  489.0
   56.1  19705  -58.3  -86.9      1   0.00    273    6.2  489.4  489.4  489.4
   56.0  19716  -58.2  -86.9      1   0.00    272    6.3  489.8  489.8  489.8
   55.9  19726  -58.3  -86.9      1   0.00    270    6.3  489.9  489.9  489.9
   55.8  19734  -58.3  -86.9      1   0.00    269    6.4  490.1  490.1  490.1
   55.7  19749  -58.2  -86.9      1   0.00    267    6.5  490.6  490.6  490.6
   55.6  19757  -58.1  -86.8      1   0.00    266    6.6  491.0  491.0  491.0
   55.5  19768  -58.0  -86.8      1   0.00    265    6.8  491.4  491.5  491.4
   55.4  19780  -58.0  -86.7      1   0.00    264    6.9  491.8  491.9  491.8
   55.3  19792  -58.0  -86.8      1   0.00    264    7.1  492.0  492.0  492.0
   55.2  19800  -58.1  -86.8      1   0.00    263    7.3  492.1  492.1  492.1
   55.1  19811  -58.1  -86.9      1   0.00    263    7.4  492.2  492.2  492.2
   55.0  19823  -58.1  -86.8      1   0.00    262    7.6  492.5  492.5  492.5
   54.9  19836  -58.1  -86.8      1   0.00    262    7.8  492.8  492.8  492.8
   54.8  19847  -58.0  -86.7      1   0.00    262    8.1  493.2  493.2  493.2
   54.7  19858  -58.0  -86.7      1   0.00    262    8.3  493.5  493.5  493.5
   54.6  19868  -58.1  -86.8      1   0.00    262    8.6  493.6  493.6  493.6
   54.5  19879  -58.1  -86.8      1   0.00    262    8.8  493.8  493.8  493.8
   54.5  19890  -58.1  -86.8      1   0.00    262    9.1  493.8  493.8  493.8
   54.4  19900  -58.1  -86.8      1   0.00    262    9.3  494.0  494.0  494.0
   54.3  19911  -58.1  -86.8      1   0.00    263    9.6  494.3  494.3  494.3
   54.2  19924  -58.1  -86.8      1   0.00    263    9.9  494.6  494.7  494.6
   54.1  19933  -57.9  -86.6      1   0.00    264   10.1  495.3  495.4  495.3
   54.0  19945  -57.7  -86.5      1   0.00    264   10.4  496.1  496.1  496.1
   53.9  19953  -57.6  -86.5      1   0.00    265   10.6  496.5  496.5  496.5
   53.8  19964  -57.6  -86.5      1   0.00    266   10.8  496.7  496.7  496.7
   53.7  19974  -57.7  -86.5      1   0.00    267   11.0  496.9  496.9  496.9
   53.6  19983  -57.7  -86.5      1   0.00    267   11.2  497.2  497.2  497.2
   53.6  19994  -57.6  -86.5      1   0.00    268   11.3  497.2  497.3  497.2
   53.5  20007  -57.7  -86.5      1   0.00    269   11.5  497.4  497.4  497.4
   53.4  20017  -57.7  -86.6      1   0.00    270   11.6  497.5  497.5  497.5
   53.3  20028  -57.8  -86.6      1   0.00    271   11.8  497.7  497.8  497.7
   53.2  20034  -57.8  -86.5      1   0.00    272   11.9  497.9  497.9  497.9
   53.1  20051  -57.9  -86.5      1   0.00    272   12.0  498.1  498.1  498.1
   53.0  20061  -57.9  -86.5      1   0.00    273   12.2  498.2  498.2  498.2
   52.9  20072  -58.0  -86.5      1   0.00    274   12.3  498.3  498.4  498.3
   52.8  20081  -58.1  -86.5      1   0.00    275   12.5  498.4  498.4  498.4
   52.7  20097  -58.1  -86.5      1   0.00    276   12.6  498.5  498.5  498.5
   52.6  20107  -58.2  -86.5      2   0.00    277   12.7  498.6  498.6  498.6
   52.5  20116  -58.3  -86.5      2   0.00    278   12.9  498.8  498.8  498.8
   52.5  20125  -58.3  -86.5      2   0.00    278   13.0  498.8  498.8  498.8
   52.4  20135  -58.3  -86.5      2   0.00    279   13.1  499.0  499.0  499.0
   52.3  20146  -58.4  -86.5      2   0.00    280   13.2  499.1  499.1  499.1
   52.2  20159  -58.4  -86.5      2   0.00    281   13.3  499.2  499.2  499.2
   52.1  20168  -58.5  -86.5      2   0.00    282   13.4  499.3  499.4  499.3
   52.0  20177  -58.6  -86.6      2   0.00    283   13.4  499.4  499.5  499.4
   51.9  20190  -58.6  -86.6      2   0.00    284   13.5  499.5  499.5  499.5
   51.8  20201  -58.7  -86.7      2   0.00    285   13.5  499.7  499.7  499.7
   51.7  20211  -58.7  -86.7      2   0.00    286   13.5  499.8  499.9  499.9
   51.7  20224  -58.8  -86.8      2   0.00    287   13.5  499.8  499.8  499.8
   51.6  20235  -58.8  -86.8      2   0.00    288   13.4  500.0  500.0  500.0
   51.5  20245  -58.8  -86.8      2   0.00    289   13.4  500.3  500.3  500.3
   51.4  20256  -58.8  -86.8      2   0.00    290   13.3  500.6  500.6  500.6
   51.3  20267  -58.7  -86.9      2   0.00    291   13.2  500.9  500.9  500.9
   51.2  20275  -58.8  -86.9      2   0.00    292   13.1  501.1  501.1  501.1
   51.1  20288  -58.7  -86.9      2   0.00    293   13.0  501.6  501.7  501.6
   51.0  20297  -58.5  -86.8      2   0.00    294   12.8  502.2  502.3  502.2
   50.9  20308  -58.6  -86.9      1   0.00    294   12.7  502.5  502.5  502.5
   50.9  20321  -58.6  -86.9      1   0.00    295   12.5  502.5  502.5  502.5
   50.8  20332  -58.5  -86.9      1   0.00    296   12.4  502.9  503.0  503.0
   50.7  20343  -58.4  -86.8      1   0.00    297   12.2  503.5  503.5  503.5
   50.6  20352  -58.3  -86.8      1   0.00    297   12.1  503.9  503.9  503.9
   50.5  20363  -58.3  -86.8      1   0.00    298   11.9  504.2  504.3  504.2
   50.4  20374  -58.3  -86.8      1   0.00    298   11.8  504.6  504.6  504.6
   50.3  20384  -58.3  -86.9      1   0.00    298   11.6  504.9  504.9  504.9
   50.3  20394  -58.3  -86.9      1   0.00    298   11.5  504.8  504.8  504.8
   50.2  20406  -58.3  -87.0      1   0.00    298   11.3  505.0  505.0  505.0
   50.1  20416  -58.3  -87.0      1   0.00    298   11.2  505.3  505.3  505.3
   50.0  20426  -58.2  -86.9      1   0.00    298   11.0  505.9  505.9  505.9
   50.0  20426  -58.2  -86.9      1   0.00    298   10.8  505.9  505.9  505.9
   49.9  20436  -58.2  -86.9      1   0.00    298   10.8  506.2  506.2  506.2
   49.8  20445  -58.2  -87.0      1   0.00    297   10.7  506.4  506.5  506.4
   49.8  20457  -58.1  -86.9      1   0.00    297   10.5  506.7  506.7  506.7
   49.7  20467  -58.0  -86.8      1   0.00    296   10.3  507.3  507.3  507.3
   49.6  20481  -57.9  -86.8      1   0.00    296   10.2  507.7  507.8  507.7
   49.5  20491  -57.9  -86.8      1   0.00    296   10.0  508.1  508.2  508.1
   49.4  20505  -57.9  -86.8      1   0.00    295    9.9  508.4  508.4  508.4
   49.3  20515  -57.9  -86.8      1   0.00    295    9.8  508.6  508.7  508.6
   49.2  20526  -57.9  -86.8      1   0.00    295    9.7  508.8  508.9  508.8
   49.1  20534  -57.9  -86.8      1   0.00    295    9.6  509.1  509.2  509.1
   49.1  20545  -57.9  -86.8      1   0.00    295    9.5  509.3  509.3  509.3
   49.0  20554  -57.9  -86.8      1   0.00    295    9.5  509.6  509.6  509.6
   48.9  20568  -57.8  -86.7      1   0.00    295    9.4  510.0  510.0  510.0
   48.8  20578  -57.8  -86.6      1   0.00    295    9.3  510.4  510.5  510.4
   48.7  20589  -57.7  -86.6      1   0.00    295    9.2  510.8  510.8  510.8
   48.6  20598  -57.8  -86.6      1   0.00    295    9.1  511.0  511.0  511.0
   48.6  20611  -57.8  -86.7      1   0.00    296    9.0  510.8  510.9  510.8
   48.5  20620  -57.9  -86.7      1   0.00    296    8.8  511.0  511.0  511.0
   48.4  20633  -57.9  -86.7      1   0.00    297    8.7  511.2  511.2  511.2
   48.3  20646  -58.0  -86.7      1   0.00    298    8.5  511.5  511.5  511.5
   48.2  20655  -57.9  -86.7      1   0.00    298    8.4  511.9  511.9  511.9
   48.1  20668  -57.9  -86.7      1   0.00    299    8.2  512.1  512.2  512.1
   48.1  20677  -57.9  -86.7      1   0.00    300    8.1  512.1  512.2  512.1
   48.0  20687  -57.9  -86.6      1   0.00    301    8.0  512.6  512.7  512.6
   47.9  20699  -57.8  -86.6      1   0.00    302    7.9  513.0  513.0  513.0
   47.8  20707  -57.9  -86.7      1   0.00    303    7.9  513.2  513.2  513.2
   47.7  20718  -57.9  -86.7      1   0.00    304    7.8  513.4  513.4  513.4
   47.7  20730  -57.9  -86.7      1   0.00    305    7.9  513.5  513.5  513.5
   47.6  20741  -57.8  -86.7      1   0.00    306    7.9  514.1  514.1  514.1
   47.5  20751  -57.8  -86.7      1   0.00    307    8.0  514.3  514.4  514.3
   47.4  20762  -57.8  -86.7      1   0.00    308    8.0  514.7  514.7  514.7
   47.3  20772  -57.8  -86.8      1   0.00    308    8.1  515.0  515.0  515.0
   47.3  20783  -57.8  -86.8      1   0.00    309    8.1  514.9  514.9  514.9
   47.2  20792  -57.8  -86.8      1   0.00    309    8.1  515.3  515.4  515.3
   47.1  20802  -57.7  -86.8      1   0.00    309    8.1  515.8  515.8  515.8
   47.0  20815  -57.7  -86.9      1   0.00    310    8.0  516.1  516.1  516.1
   46.9  20826  -57.6  -86.9      1   0.00    310    7.9  516.5  516.6  516.6
   46.8  20839  -57.5  -86.8      1   0.00    310    7.8  517.2  517.2  517.2
   46.8  20847  -57.4  -86.8      1   0.00    310    7.7  517.5  517.5  517.5
   46.7  20857  -57.3  -86.8      1   0.00    311    7.5  517.9  518.0  517.9
   46.6  20868  -57.2  -86.7      1   0.00    311    7.3  518.5  518.6  518.5
   46.5  20879  -57.1  -86.7      1   0.00    312    7.1  519.2  519.2  519.2
   46.5  20887  -57.0  -86.6      1   0.00    313    6.9  519.4  519.5  519.5
   46.4  20901  -56.9  -86.6      1   0.00    314    6.7  519.8  519.9  519.8
   46.3  20910  -56.9  -86.6      1   0.00    316    6.6  520.2  520.2  520.2
   46.2  20920  -56.9  -86.6      1   0.00    317    6.5  520.6  520.6  520.6
   46.1  20933  -56.9  -86.6      1   0.00    319    6.4  521.0  521.0  521.0
   46.1  20944  -56.8  -86.6      1   0.00    321    6.4  521.1  521.1  521.1
